Time,#1出口氮氧化物,UNIT3:A18M010F,入口氮氧化物,#1SCR反应器加氨流量,有功功率,#3机净烟气NOx,E磨煤机6kV电动机接触器电流,B磨煤机6kV电动机接触器电流,C磨煤机6kV电动机接触器电流,F磨煤机6kV电动机接触器电流
25122,17.7363,21,191.75,45.9707,360.675,24.2674,0.0610512,-0.0610497,53.1746,45.7265
25123,17.6227,21,191.78,45.9707,360.145,24.2064,0.0610512,-0.0610497,52.1978,45.7265
25124,17.6227,21,192.646,45.9707,359.615,24.2674,0.0610512,-0.0610497,51.4652,44.5055
25125,17.6227,21,192.841,45.7265,359.085,24.2674,0.0610512,-0.0610497,51.9536,45.2381
25126,17.6227,21,193.536,45.7265,359.085,24.3284,0.0610512,-0.0610497,52.0757,45.116
25127,17.6227,21,193.734,45.4823,359.085,24.3284,0.0610512,-0.0610497,52.3199,45.3602
25128,17.6227,21,193.753,46.2149,359.085,24.4506,0.0610512,-0.0610497,52.0757,45.7265
25129,17.6227,21,194.615,45.9707,359.085,24.3284,0.0610512,-0.0610497,50.9768,44.6276
25130,17.6227,21,195.159,46.8254,359.085,24.2674,0.0610512,-0.0610497,51.4652,46.337
25131,17.6227,21,196.049,47.4359,358.556,24.2064,0.0610512,-0.0610497,51.0989,45.2381
25132,17.6227,21,196.969,47.4359,359.085,24.2064,0.0610512,-0.0610497,52.1978,44.9939
25133,17.6227,21,197.871,46.7033,359.085,24.2064,0.0610512,-0.0610497,52.3199,45.4823
25134,17.895,21,198.244,47.0696,359.615,24.1453,0.0610512,-0.0610497,52.442,45.116
25135,18.0731,21,198.59,48.0464,359.085,24.1453,0.0610512,-0.0610497,51.8315,44.7497
25136,18.0731,21,199.124,48.9011,359.085,24.1453,0.0610512,-0.0610497,52.442,45.3602
25137,18.0731,21,198.937,48.9011,358.556,24.0232,0.0610512,-0.0610497,53.5409,44.9939
25138,18.0731,21,199.471,48.5348,358.556,24.0843,0.0610512,-0.0610497,52.3199,45.3602
25139,18.0731,21,199.629,48.6569,358.556,24.0232,0.0610512,-0.0610497,53.2967,45.116
25140,18.303,21,199.787,49.5116,358.556,24.0843,0.0610512,-0.0610497,51.8315,45.4823
25141,18.4503,21,199.787,49.7558,358.556,24.0843,0.0610512,-0.0610497,51.9536,45.116
25142,18.4503,21,199.945,48.6569,358.556,24.0843,0.0610512,-0.0610497,51.5873,45.4823
25143,18.4503,21,200.479,48.2906,359.085,24.0843,0.0610512,-0.0610497,53.5409,46.0928
25144,18.5703,21,201.171,48.779,359.085,24.0843,0.0610512,-0.0610497,52.442,44.8718
25145,18.5703,21,201.707,49.8779,358.556,24.2064,0.0610512,-0.0610497,52.5641,45.2381
25146,18.5703,21,202.471,50.7326,359.085,24.2064,0.0610512,-0.0610497,53.0525,44.9939
25147,18.7893,21,202.818,50.2442,358.556,24.1453,0.0610512,-0.0610497,53.4188,44.3834
25148,18.7893,21,203.358,50.2442,358.556,24.2064,0.0610512,-0.0610497,53.4188,45.6044
25149,18.7893,21,203.551,50.8547,358.556,24.2064,0.0610512,-0.0610497,52.9304,44.9939
25150,18.7893,21,204.093,50.6105,358.556,24.2064,0.0610512,-0.0610497,52.8083,45.4823
25151,18.7893,21,204.636,50,358.026,24.2674,0.0610512,-0.0610497,53.9072,45.116
25152,18.913,21,205.725,50,358.026,24.2674,0.0610512,-0.0610497,53.2967,45.4823
25153,18.913,21,206.271,50.6105,358.556,24.2064,0.0610512,-0.0610497,53.663,44.9939
25154,18.913,21,206.817,51.3431,358.026,24.2064,0.0610512,-0.0610497,52.8083,45.6044
25155,18.913,21,207.168,51.3431,357.496,24.3284,0.0610512,-0.0610497,52.8083,45.116
25156,19.0383,21,207.564,51.3431,357.496,24.3284,0.0610512,-0.0610497,53.1746,44.7497
25157,18.9219,21,208.56,51.7094,357.496,24.3284,0.0610512,-0.0610497,53.0525,44.6276
25158,18.9578,21,209.921,50.9768,357.496,24.3284,0.0610512,-0.0610497,52.442,45.116
25159,19.1107,21,211.348,50.7326,357.496,24.3895,0.0610512,-0.0610497,52.1978,44.8718
25160,18.9938,21,212.173,50.3663,356.966,24.3895,0.0610512,-0.0610497,52.3199,45.9707
25161,18.9938,21,213.212,50.3663,357.496,24.5116,0.0610512,-0.0610497,51.7094,44.7497
25162,18.9938,21,213.212,51.4652,357.496,24.5116,0.0610512,-0.0610497,51.8315,45.116
25163,19.1836,21,212.38,52.1978,356.966,24.5727,0.0610512,-0.0610497,52.442,44.8718
25164,19.121,21,211.966,52.1978,357.496,24.6948,0.0610512,-0.0610497,51.7094,44.3834
25165,19.121,21,212.062,51.8315,357.496,24.5116,0.0610512,-0.0610497,50.8547,44.9939
25166,19.412,21,212.006,52.6862,357.496,24.5116,0.0610512,-0.0610497,52.1978,45.4823
25167,19.412,21,211.187,53.1746,357.496,24.7558,0.0610512,-0.0610497,50.9768,45.116
25168,19.412,21,210.375,52.5641,357.496,24.7558,0.0610512,-0.0610497,51.3431,45.4823
25169,19.412,21,210.728,52.5641,356.966,24.8168,0.0610512,-0.0610497,51.9536,44.3834
25170,19.412,21,210.172,51.8315,356.966,24.9389,0.0610512,-0.0610497,51.9536,45.7265
25171,19.5244,21,210.375,51.8315,357.496,25.0611,0.0610512,-0.0610497,51.7094,45.116
25172,19.5244,21,210.577,51.8315,357.496,25.0611,0.0610512,-0.0610497,52.0757,44.6276
25173,19.5244,21,210.78,52.442,357.496,25.0611,0.0610512,-0.0610497,52.5641,45.3602
25174,19.6381,21,211.134,53.1746,357.496,25.0611,0.0610512,-0.0610497,51.221,45.2381
25175,19.7575,21,210.931,53.663,357.496,25.1832,0.0610512,-0.0610497,51.0989,45.2381
25176,19.7575,21,210.931,53.663,357.496,25.1832,0.0610512,-0.0610497,51.3431,45.3602
25177,19.7575,21,210.676,53.663,356.966,25.1832,0.0610512,-0.0610497,51.3431,45.6044
25178,19.7575,21,210.976,53.663,356.966,25.1832,0.0610512,-0.0610497,53.0525,45.116
25179,19.7575,21,210.624,53.663,357.496,25.2442,0.0610512,-0.0610497,51.9536,44.8718
25180,19.9155,21,211.178,53.663,358.026,25.2442,0.0610512,-0.0610497,53.0525,44.2613
25181,19.9155,21,210.474,53.663,357.496,25.3663,0.0610512,-0.0610497,51.7094,44.9939
25182,19.9155,21,210.878,54.0293,358.026,25.4274,0.0610512,-0.0610497,51.4652,44.2613
25183,19.9155,21,211.134,53.7851,357.496,25.4884,0.0610512,-0.0610497,53.2967,44.7497
25184,20.0937,21,212.157,53.7851,356.966,25.6105,0.0610512,-0.0610497,52.3199,45.7265
25185,20.0937,21,212.982,53.7851,357.496,25.6105,0.0610512,-0.0610497,53.5409,45.3602
25186,19.9738,21,214.022,53.7851,357.496,25.7326,0.0610512,-0.0610497,52.8083,45.6044
25187,20.0937,21,214.652,54.0293,357.496,25.7326,0.0610512,-0.0610497,51.7094,44.3834
25188,20.0937,21,214.862,54.3956,357.496,25.8547,0.0610512,-0.0610497,52.6862,44.9939
25189,20.0937,21,215.222,54.0293,358.026,25.9158,0.0610512,-0.0610497,52.6862,44.6276
25190,19.9738,21,215.731,53.4188,357.496,25.9768,0.0610512,-0.0610497,51.8315,45.116
25191,20.0937,21,215.731,52.6862,358.026,26.0379,0.0610512,-0.0610497,52.442,44.5055
25192,19.9933,21,216.091,52.3199,357.496,26.16,0.0610512,-0.0610497,51.9536,44.8718
25193,20.0937,21,216.663,53.663,357.496,26.221,0.0610512,-0.0610497,52.5641,44.7497
25194,20.1133,21,216.876,54.2735,357.496,26.4652,0.0610512,-0.0610497,52.8083,44.7497
25195,19.9933,21,218.093,54.6398,357.496,26.4652,0.0610512,-0.0610497,51.3431,44.5055
25196,19.9933,21,218.308,54.3956,357.496,26.5263,0.0610512,-0.0610497,52.5641,44.7497
25197,19.9933,21,219.103,54.884,356.436,26.5263,0.0610512,-0.0610497,52.8083,44.9939
25198,19.9933,21,218.455,54.884,357.496,26.5263,0.0610512,-0.0610497,53.1746,45.116
25199,19.9933,21,217.597,54.884,356.966,26.5873,0.0610512,-0.0610497,53.2967,43.6508
25200,19.9933,21,216.112,54.6398,356.436,26.7094,0.0610512,-0.0610497,51.9536,44.8718
25201,20.1111,21,214.915,54.2735,356.436,26.8315,0.0610512,-0.0610497,52.9304,44.3834
25202,20.1111,21,214.707,54.0293,356.436,26.8315,0.0610512,-0.0610497,52.3199,45.2381
25203,20.1111,21,214.35,54.0293,355.906,26.8315,0.0610512,-0.0610497,52.6862,45.4823
25204,20.1111,21,213.579,54.3956,355.906,27.0147,0.0610512,-0.0610497,51.4652,44.9939
25205,20.1111,21,212.811,54.3956,356.436,27.0147,0.0610512,-0.0610497,52.8083,44.9939
25206,20.1111,21,211.338,54.3956,355.906,27.0757,0.0610512,-0.0610497,51.221,44.8718
25207,20.1111,21,210.984,54.3956,355.906,27.0757,0.0610512,-0.0610497,51.9536,44.9939
25208,20.2302,21,210.78,54.884,355.376,27.1978,0.0610512,-0.0610497,51.5873,44.6276
25209,20.2302,21,210.78,54.6398,354.846,27.442,0.0610512,-0.0610497,51.221,44.7497
25210,20.2302,21,210.224,54.6398,354.846,27.5031,0.0610512,-0.0610497,51.5873,44.8718
25211,20.2302,21,209.921,54.3956,354.316,27.5031,0.0610512,-0.0610497,51.4652,44.7497
25212,20.2302,21,210.327,54.3956,355.376,27.5031,0.0610512,-0.0610497,51.3431,44.6276
25213,20.1286,21,210.582,54.7619,354.846,27.5641,0.0610512,-0.0610497,50.6105,44.8718
25214,20.2703,21,211.143,53.5409,354.316,27.6862,0.0610512,-0.0610497,51.8315,44.8718
25215,20.2703,21,210.991,52.3199,354.316,27.6862,0.0610512,-0.0610497,50.8547,45.4823
25216,20.2703,21,211.197,52.0757,353.786,27.6862,0.0610512,-0.0610497,51.3431,43.895
25217,20.2703,21,211.814,52.0757,354.316,27.6862,0.0610512,-0.0610497,51.5873,44.9939
25218,20.2703,21,213.212,51.7094,353.786,27.6862,0.0610512,-0.0610497,51.3431,45.6044
25219,20.2703,21,214.352,50.8547,353.786,27.6862,0.0610512,-0.0610497,51.4652,44.8718
25220,20.2703,21,215.559,50.3663,353.256,27.6862,0.0610512,-0.0610497,51.5873,45.7265
25221,20.2703,21,216.134,50.1221,353.256,27.6862,0.0610512,-0.0610497,52.6862,45.3602
25222,20.2703,21,216.925,50.1221,352.727,27.7473,0.0610512,-0.0610497,51.0989,45.116
25223,20.2703,21,217.651,50.3663,352.727,27.8083,0.0610512,-0.0610497,50.6105,45.3602
25224,20.2703,21,217.007,50.3663,351.137,27.8083,0.0610512,-0.0610497,51.9536,44.9939
25225,20.2703,21,216.941,50.3663,351.667,27.8083,0.0610512,-0.0610497,51.5873,44.6276
25226,20.0889,21,216.876,50.6105,351.667,27.9304,0.0610512,-0.0610497,52.8083,45.9707
25227,20.0889,21,216.663,50.8547,351.667,27.8083,0.0610512,-0.0610497,52.1978,44.6276
25228,20.0889,21,216.451,50.6105,351.137,27.8083,0.0610512,-0.0610497,52.8083,44.8718
25229,20.0889,21,216.811,50.3663,351.137,27.8083,0.0610512,-0.0610497,51.4652,44.5055
25230,20.0889,21,216.958,51.4652,351.137,27.8694,0.0610512,-0.0610497,51.5873,45.3602
25231,20.0889,21,218.104,51.0989,350.607,27.8694,0.0610512,-0.0610497,52.5641,45.4823
25232,20.0889,21,218.679,51.0989,350.607,27.8694,0.0610512,-0.0610497,51.9536,44.8718
25233,20.0889,21,219.47,52.0757,350.607,27.8694,0.0610512,-0.0610497,52.0757,45.2381
25234,20.0889,21,220.12,52.442,350.607,27.9304,0.0610512,-0.0610497,53.0525,45.6044
25235,20.0889,21,221.576,52.8083,350.607,27.9304,0.0610512,-0.0610497,52.8083,45.7265
25236,20.0889,21,222.016,52.8083,350.077,27.9915,0.0610512,-0.0610497,51.9536,44.9939
25237,19.8422,21,223.268,52.8083,350.077,27.9915,0.0610512,-0.0610497,52.442,44.7497
25238,19.8422,21,224.082,52.5641,349.547,27.9915,0.0610512,-0.0610497,51.8315,44.9939
25239,19.9643,21,224.306,52.5641,349.547,27.9915,0.0610512,-0.0610497,51.7094,44.2613
25240,19.8422,21,224.898,52.5641,349.547,27.9915,0.0610512,-0.0610497,51.8315,44.7497
25241,19.8422,21,225.492,52.5641,349.547,28.0525,0.0610512,-0.0610497,50.4884,45.2381
25242,19.7397,21,227.139,52.0757,349.017,28.0525,0.0610512,-0.0610497,52.6862,44.3834
25243,19.8817,21,229.031,51.5873,349.017,28.0525,0.0610512,-0.0610497,51.4652,44.7497
25244,19.7593,21,231.551,52.3199,347.957,28.0525,0.0610512,-0.0610497,52.442,45.8486
25245,19.7593,21,233.726,52.3199,348.487,28.0525,0.0610512,-0.0610497,52.3199,44.6276
25246,19.7593,21,235.065,52.6862,347.957,28.1746,0.0610512,-0.0610497,51.7094,45.116
25247,19.7593,21,237.664,53.4188,347.957,28.0525,0.0610512,-0.0610497,51.221,44.2613
25248,19.7593,21,239.034,54.0293,347.427,28.1136,0.0610512,-0.0610497,50.6105,44.3834
25249,19.7593,21,240.547,54.3956,347.427,28.1136,0.0610512,-0.0610497,50.3663,44.1392
25250,19.878,21,242.2,54.884,347.427,28.1136,0.0610512,-0.0610497,50.8547,44.2613
25251,19.878,21,242.583,54.5177,347.427,28.1136,0.0610512,-0.0610497,50.7326,45.2381
25252,19.878,21,242.713,53.663,346.897,28.1746,0.0610512,-0.0610497,50.6105,45.4823
25253,19.878,21,242.208,54.3956,346.367,28.1746,0.0610512,-0.0610497,50.2442,44.6276
25254,19.878,21,242.086,55.8608,345.838,28.1746,0.0610512,-0.0610497,51.0989,44.9939
25255,19.878,21,241.835,56.2271,346.367,28.1136,0.0610512,-0.0610497,50.7326,44.6276
25256,19.878,21,242.086,56.7155,346.367,28.1136,0.0610512,-0.0610497,50.6105,44.6276
25257,19.995,21,242.59,56.7155,345.308,28.1136,0.0610512,-0.0610497,50.8547,44.8718
25258,19.995,21,243.35,56.3492,345.838,28.1136,0.0610512,-0.0610497,50,45.2381
25259,20.1172,21,243.221,56.5934,345.838,28.0525,0.0610512,-0.0610497,50.3663,44.9939
25260,20.1172,21,242.837,56.5934,345.308,28.1746,0.0610512,-0.0610497,50.2442,44.7497
25261,20.2202,21,242.837,56.5934,345.308,28.1746,0.0610512,-0.0610497,52.1978,44.9939
25262,20.2202,21,241.816,56.9597,344.778,28.1746,0.0610512,-0.0610497,51.5873,45.116
25263,20.2202,21,240.164,56.9597,344.248,28.2357,0.0610512,-0.0610497,51.9536,44.6276
25264,20.3452,21,239.398,57.326,344.248,28.1746,0.0610512,-0.0610497,51.9536,45.4823
25265,20.3452,21,238.25,56.4713,343.718,28.1746,0.0610512,-0.0610497,51.8315,45.4823
25266,20.4506,21,237.62,56.105,343.718,28.1746,0.0610512,-0.0610497,52.442,44.8718
25267,20.4506,21,236.499,56.3492,343.718,27.9915,0.0610512,-0.0610497,51.221,44.7497
25268,20.4506,21,235.628,56.3492,343.188,27.9915,0.0610512,-0.0610497,50.9768,45.2381
25269,20.5571,21,233.761,56.105,342.658,27.9915,0.0610512,-0.0610497,51.8315,45.4823
25270,20.5571,21,233.039,56.105,342.128,28.0525,0.0610512,-0.0610497,51.5873,45.116
25271,20.5571,21,232.799,56.105,342.658,28.0525,0.0610512,-0.0610497,51.3431,45.116
25272,20.5571,21,232.799,55.3724,341.598,27.9915,0.0610512,-0.0610497,52.442,44.9939
25273,20.5571,21,232.56,55.1282,341.598,28.0525,0.0610512,-0.0610497,51.0989,44.2613
25274,20.5571,21,232.799,55.1282,341.598,27.9304,0.0610512,-0.0610497,52.8083,44.7497
25275,20.5571,21,233.795,54.884,340.538,27.9915,0.0610512,-0.0610497,52.1978,45.116
25276,20.5571,21,235.385,54.884,340.009,27.9915,0.0610512,-0.0610497,51.9536,45.3602
25277,20.6875,21,236.009,55.1282,340.538,27.9915,0.0610512,-0.0610497,52.1978,44.1392
25278,20.3851,21,236.145,54.6398,340.009,27.9304,0.0610512,-0.0610497,51.4652,44.1392
25279,20.3851,21,235.307,54.3956,340.009,27.9304,0.0610512,-0.0610497,51.8315,45.116
25280,20.3851,21,235.443,53.9072,339.479,27.9915,0.0610512,-0.0610497,52.8083,44.5055
25281,20.3851,21,235.713,53.9072,340.009,27.9915,0.0610512,-0.0610497,51.8315,44.2613
25282,20.3851,21,236.71,53.9072,340.009,27.9304,0.0610512,-0.0610497,51.221,44.5055
25283,20.277,21,237.197,54.2735,339.479,27.9304,0.0610512,-0.0610497,50.9768,44.5055
25284,20.277,21,238.311,54.5177,339.479,28.1136,0.0610512,-0.0610497,51.3431,44.3834
25285,20.277,21,239.564,54.2735,338.949,27.9915,0.0610512,-0.0610497,51.0989,44.8718
25286,20.277,21,239.828,54.2735,339.479,28.0525,0.0610512,-0.0610497,51.9536,44.7497
25287,20.277,21,238.841,54.2735,339.479,27.9304,0.0610512,-0.0610497,50.1221,45.3602
25288,20.277,21,238.728,54.2735,338.949,27.9304,0.0610512,-0.0610497,50.6105,44.3834
25289,20.277,21,238.615,54.2735,338.419,27.9915,0.0610512,-0.0610497,50.8547,44.6276
25290,20.277,21,239.367,54.6398,338.419,27.9304,0.0610512,-0.0610497,50,44.9939
25291,20.1262,21,239.498,54.884,338.419,27.9915,0.0610512,-0.0610497,50.4884,44.7497
25292,20.1262,21,239.874,55.1282,337.889,27.9915,0.0610512,-0.0610497,51.0989,45.6044
25293,20.1262,21,240.004,54.7619,338.419,28.0525,0.0610512,-0.0610497,50.7326,45.2381
25294,20.0179,21,239.026,54.2735,338.419,28.1746,0.0610512,-0.0610497,51.8315,44.5055
25295,20.0179,21,238.783,54.0293,337.359,28.1746,0.0610512,-0.0610497,53.0525,44.0171
25296,20.0179,21,238.41,54.2735,336.829,28.1136,0.0610512,-0.0610497,51.4652,44.9939
25297,20.0179,21,239.628,54.6398,336.829,28.1746,0.0610512,-0.0610497,50.3663,44.7497
25298,20.0179,21,240.365,54.6398,336.829,28.1136,0.0610512,-0.0610497,50.1221,44.2613
25299,20.0179,21,241.107,54.6398,336.829,28.1136,0.0610512,-0.0610497,49.2674,44.8718
25300,20.1262,21,241.733,54.6398,336.299,28.1746,0.0610512,-0.0610497,50.6105,44.6276
25301,20.1262,21,240.742,54.6398,336.299,28.1746,0.0610512,-0.0610497,50.1221,44.3834
25302,20.1262,21,239.4,54.3956,336.299,28.2357,0.0610512,-0.0610497,50.9768,44.8718
25303,20.1262,21,236.749,54.3956,336.299,28.1746,0.0610512,-0.0610497,50.4884,44.8718
25304,20.1262,21,235.827,54.3956,335.239,28.1746,0.0610512,-0.0610497,50,44.3834
25305,20.2344,21,234.088,54.7619,335.769,28.1746,0.0610512,-0.0610497,50.9768,44.5055
25306,20.2344,21,232.476,54.7619,335.769,27.9915,0.0610512,-0.0610497,51.221,44.3834
25307,20.2344,21,231.697,54.7619,335.239,27.9915,0.0610512,-0.0610497,50.6105,44.5055
25308,20.2344,21,230.794,54.5177,335.239,27.9915,0.0610512,-0.0610497,51.0989,45.116
25309,20.2344,21,231.284,54.2735,334.709,27.8694,0.0610512,-0.0610497,51.4652,44.1392
25310,20.2344,21,233.233,54.5177,335.239,27.8694,0.0610512,-0.0610497,51.8315,43.895
25311,20.1286,21,235.44,54.5177,334.179,27.9304,0.0610512,-0.0610497,49.5116,44.7497
25312,20.1286,21,236.846,54.1514,333.65,27.8694,0.0610512,-0.0610497,50.4884,44.5055
25313,20.1286,21,238.874,54.1514,333.65,27.9304,0.0610512,-0.0610497,50.7326,43.6508
25314,20.1286,21,240.688,54.1514,333.12,27.9304,0.0610512,-0.0610497,52.1978,44.1392
25315,20.1286,21,242.644,54.1514,333.65,27.9304,0.0610512,-0.0610497,51.5873,44.9939
25316,20.1286,21,243.757,54.3956,333.12,27.9304,0.0610512,-0.0610497,52.9304,44.7497
25317,20.1286,21,244.506,53.9072,332.59,27.8083,0.0610512,-0.0610497,51.7094,45.116
25318,20.0269,21,245.135,53.9072,332.06,27.8083,0.0610512,-0.0610497,51.0989,44.5055
25319,20.0269,21,245.515,55.1282,332.06,27.6862,0.0610512,-0.0610497,51.7094,44.2613
25320,20.0269,21,244.884,56.2271,331.53,27.6862,0.0610512,-0.0610497,50.8547,44.7497
25321,19.9239,21,243.999,56.7155,331.53,27.6862,0.0610512,-0.0610497,49.7558,44.5055
25322,20.1355,21,242.861,56.9597,332.06,27.6862,0.0610512,-0.0610497,49.7558,44.6276
25323,20.1355,21,241.225,57.2039,331.53,27.6862,0.0610512,-0.0610497,49.2674,44.8718
25324,20.1355,21,241.084,56.3492,332.06,27.442,0.0610512,-0.0610497,49.5116,44.9939
25325,20.241,21,240.822,55.6166,331.53,27.381,0.0610512,-0.0610497,50.8547,44.8718
25326,20.241,21,239.548,55.6166,331.53,27.3199,0.0610512,-0.0610497,50.4884,45.4823
25327,20.241,21,238.538,56.105,332.06,27.3199,0.0610512,-0.0610497,50.8547,44.8718
25328,20.3462,21,236.036,56.3492,332.06,27.381,0.0610512,-0.0610497,51.4652,44.6276
25329,20.4722,21,234.551,55.9829,332.06,27.1978,0.0610512,-0.0610497,51.0989,45.4823
25330,20.4932,21,232.836,55.7387,332.59,27.2589,0.0610512,-0.0610497,50.3663,44.6276
25331,20.4932,21,231.846,55.7387,332.59,27.2589,0.0610512,-0.0610497,51.0989,44.8718
25332,20.4932,21,231.233,55.7387,332.59,27.1367,0.0610512,-0.0610497,50.3663,44.1392
25333,20.7042,21,230.857,55.2503,333.12,27.1367,0.0610512,-0.0610497,50.3663,44.5055
25334,20.5776,21,229.402,55.0061,333.12,27.0757,0.0610512,-0.0610497,50.2442,44.9939
25335,20.7255,21,228.187,55.0061,333.12,27.0757,0.0610512,-0.0610497,49.1453,45.116
25336,20.5988,21,227.724,55.0061,333.12,26.9536,0.0610512,-0.0610497,49.1453,45.2381
25337,20.9386,21,226.747,55.0061,333.12,26.8926,0.0610512,-0.0610497,50.3663,44.5055
25338,20.9603,21,226.059,54.7619,333.12,26.8926,0.0610512,-0.0610497,50.6105,44.2613
25339,20.9603,21,225.459,54.7619,333.65,26.8926,0.0610512,-0.0610497,50.7326,44.6276
25340,20.8545,21,225.005,54.7619,333.65,26.7705,0.0610512,-0.0610497,49.8779,43.6508
25341,20.77,21,225.83,54.2735,334.179,26.7094,0.0610512,-0.0610497,50.2442,44.3834
25342,20.77,21,226.978,54.2735,334.709,26.7094,0.0610512,-0.0610497,49.8779,44.6276
25343,20.9413,21,227.44,54.0293,334.709,26.7094,0.0610512,-0.0610497,49.8779,44.8718
25344,20.8132,21,228.745,54.0293,334.709,26.7094,0.0610512,-0.0610497,50.1221,44.0171
25345,20.8132,21,228.745,53.7851,335.239,26.7094,0.0610512,-0.0610497,48.9011,44.6276
25346,20.6852,21,229.354,53.5409,335.239,26.7094,0.0610512,-0.0610497,51.4652,45.2381
25347,20.6852,21,229.589,53.5409,335.239,26.6484,0.0610512,-0.0610497,49.7558,44.2613
25348,20.429,21,230.674,54.0293,335.239,26.6484,0.0610512,-0.0610497,49.0232,45.2381
25349,20.429,21,231.149,54.0293,335.239,26.5873,0.0610512,-0.0610497,49.6337,45.2381
25350,20.429,21,231.766,53.5409,335.239,26.5263,0.0610512,-0.0610497,49.8779,44.6276
25351,20.429,21,232.725,53.0525,335.769,26.5873,0.0610512,-0.0610497,49.6337,44.7497
25352,20.1728,21,233.588,53.4188,335.769,26.5873,0.0610512,-0.0610497,50.2442,44.3834
25353,20.1728,21,234.074,53.1746,336.299,26.5263,0.0610512,-0.0610497,50.8547,45.2381
25354,20.0656,21,235.434,52.6862,336.299,26.6484,0.0610512,-0.0610497,49.6337,44.8718
25355,20.0656,21,235.434,52.6862,336.299,26.6484,0.0610512,-0.0610497,50.6105,45.3602
25356,20.0656,21,235.571,53.2967,336.299,26.5263,0.0610512,-0.0610497,49.7558,44.8718
25357,20.0656,21,234.593,53.2967,336.829,26.5263,0.0610512,-0.0610497,49.3895,44.7497
25358,20.0656,21,233.761,53.2967,336.829,26.5263,0.0610512,-0.0610497,49.7558,45.3602
25359,19.9374,21,232.183,52.9304,337.359,26.6484,0.0610512,-0.0610497,49.6337,45.4823
25360,19.9374,21,231.47,54.0293,337.359,26.6484,0.0610512,-0.0610497,49.2674,45.3602
25361,19.9374,21,229.682,54.7619,337.359,26.7094,0.0610512,-0.0610497,51.221,44.9939
25362,19.9374,21,228.057,55.7387,337.359,26.7094,0.0610512,-0.0610497,50.7326,44.2613
25363,19.9374,21,226.314,55.9829,337.889,26.7705,0.0610512,-0.0610497,51.9536,45.116
25364,20.0419,21,225.718,55.7387,338.419,26.7705,0.0610512,-0.0610497,49.7558,45.2381
25365,20.0419,21,224.53,55.2503,338.419,26.7705,0.0610512,-0.0610497,51.8315,45.2381
25366,20.0419,21,224.163,54.7619,338.949,26.7705,0.0610512,-0.0610497,49.8779,44.3834
25367,19.913,21,223.507,54.0293,339.479,26.8315,0.0610512,-0.0610497,49.8779,44.5055
25368,19.913,21,223.507,53.0525,338.949,26.8315,0.0610512,-0.0610497,49.8779,44.5055
25369,19.913,21,221.956,52.9304,339.479,26.8315,0.0610512,-0.0610497,49.1453,45.3602
25370,19.913,21,220.778,54.5177,339.479,26.7705,0.0610512,-0.0610497,49.6337,44.1392
25371,19.913,21,219.168,54.7619,340.009,26.8315,0.0610512,-0.0610497,50.7326,44.1392
25372,19.913,21,217.638,53.9072,341.068,26.8315,0.0610512,-0.0610497,50.4884,44.5055
25373,19.913,21,216.478,52.442,340.009,26.7705,0.0610512,-0.0610497,49.2674,44.5055
25374,19.913,21,214.959,52.9304,340.538,26.7705,0.0610512,-0.0610497,50.7326,44.6276
25375,19.8092,21,213.387,53.4188,341.598,26.6484,0.0610512,-0.0610497,49.1453,44.8718
25376,19.8092,21,211.107,52.442,341.598,26.6484,0.0610512,-0.0610497,50.2442,45.2381
